,id,left,top,right,bottom,CCTV수,교차로수,주차면수,N버스_노선개수,지하철역수,가게면적,음주사고수,index_dt,index_rf,index_gbm,y_pred_dt,y_pred_rf,y_pred_gbm
745,4486,205758.2087,444981.686,205858.2087,444881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
746,4487,205758.2087,444881.686,205858.2087,444781.686,0.0,0.0,0,0,0,309.17,0,0.006872493735670318,0.008202385285617968,0.008932981564523136,1,1,1
747,4484,205758.2087,445181.686,205858.2087,445081.686,0.0,1.0,0,0,0,483.36,0,0.11929090384240275,0.11010056792661677,0.09929587995174137,1,1,1
748,4485,205758.2087,445081.686,205858.2087,444981.686,0.0,0.0,0,0,0,318.78,0,0.007086112989801675,0.008457341855125968,0.009210647420961558,1,1,1
749,4506,205758.2087,442981.686,205858.2087,442881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
750,4507,205758.2087,442881.686,205858.2087,442781.686,1.0,1.0,0,0,0,0.0,0,0.0825243532901753,0.08496699468917181,0.06109185995273291,1,1,1
751,4504,205758.2087,443181.686,205858.2087,443081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
752,4505,205758.2087,443081.686,205858.2087,442981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
753,4510,205758.2087,442581.686,205858.2087,442481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
754,4511,205758.2087,442481.686,205858.2087,442381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
755,4508,205758.2087,442781.686,205858.2087,442681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
756,4509,205758.2087,442681.686,205858.2087,442581.686,0.0,0.0,0,0,0,79.3,0,0.0017627478514689531,0.002103855979394847,0.002291248950631318,1,1,1
757,4498,205758.2087,443781.686,205858.2087,443681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
758,4499,205758.2087,443681.686,205858.2087,443581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
760,4497,205758.2087,443881.686,205858.2087,443781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
762,4503,205758.2087,443281.686,205858.2087,443181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
763,4500,205758.2087,443581.686,205858.2087,443481.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
764,4501,205758.2087,443481.686,205858.2087,443381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
765,4682,205958.2087,443181.686,206058.2087,443081.686,0.0,0.0,0,0,0,16.56,0,0.0003681097657039831,0.00043934243403251784,0.0004784751906993017,1,1,1
766,4683,205958.2087,443081.686,206058.2087,442981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
767,4680,205958.2087,443381.686,206058.2087,443281.686,2.0,1.0,147,0,0,653.63,0,0.07103178356571184,0.10029404013381095,0.07152489838780879,1,1,1
768,4681,205958.2087,443281.686,206058.2087,443181.686,1.0,0.0,0,0,0,491.12,0,-0.015104980233192577,0.0007197126995120533,-0.010047950926988196,1,1,1
769,4686,205958.2087,442781.686,206058.2087,442681.686,1.0,1.0,0,0,0,0.0,0,0.0825243532901753,0.08496699468917181,0.06109185995273291,1,1,1
770,4687,205958.2087,442681.686,206058.2087,442581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
771,4684,205958.2087,442981.686,206058.2087,442881.686,1.0,1.0,0,0,0,0.0,0,0.0825243532901753,0.08496699468917181,0.06109185995273291,1,1,1
772,4685,205958.2087,442881.686,206058.2087,442781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
773,4674,205958.2087,443981.686,206058.2087,443881.686,0.0,0.0,39,0,0,0.0,0,0.0,0.002731561898551764,0.004187994611724941,1,1,1
774,4675,205958.2087,443881.686,206058.2087,443781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
775,4672,205958.2087,444181.686,206058.2087,444081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
776,4673,205958.2087,444081.686,206058.2087,443981.686,1.0,0.0,0,1,0,0.0,0,-0.033900643957510225,-0.016196569808737227,-0.02423809196903174,1,1,1
777,4678,205958.2087,443581.686,206058.2087,443481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
778,4679,205958.2087,443481.686,206058.2087,443381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
779,4676,205958.2087,443781.686,206058.2087,443681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
780,4677,205958.2087,443681.686,206058.2087,443581.686,1.0,1.0,0,0,0,0.0,0,0.0825243532901753,0.08496699468917181,0.06109185995273291,1,1,1
781,4698,205958.2087,441581.686,206058.2087,441481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
782,4699,205958.2087,441481.686,206058.2087,441381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
783,4696,205958.2087,441781.686,206058.2087,441681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
784,4697,205958.2087,441681.686,206058.2087,441581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
785,4700,205958.2087,441381.686,206058.2087,441281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
786,4701,205958.2087,441281.686,206058.2087,441181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
787,4690,205958.2087,442381.686,206058.2087,442281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
788,4691,205958.2087,442281.686,206058.2087,442181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
789,4688,205958.2087,442581.686,206058.2087,442481.686,3.0,0.0,0,0,0,0.0,0,-0.07806603999895095,-0.036929603967052645,-0.07271427590709523,1,1,1
791,4694,205958.2087,441981.686,206058.2087,441881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
792,4695,205958.2087,441881.686,206058.2087,441781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
793,4692,205958.2087,442181.686,206058.2087,442081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
794,4693,205958.2087,442081.686,206058.2087,441981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
795,4650,205958.2087,446381.686,206058.2087,446281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
796,4651,205958.2087,446281.686,206058.2087,446181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
797,4648,205958.2087,446581.686,206058.2087,446481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
798,4649,205958.2087,446481.686,206058.2087,446381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
800,4655,205958.2087,445881.686,206058.2087,445781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
801,4652,205958.2087,446181.686,206058.2087,446081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
802,4653,205958.2087,446081.686,206058.2087,445981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
803,4642,205958.2087,447181.686,206058.2087,447081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
804,4643,205958.2087,447081.686,206058.2087,446981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
805,4641,205958.2087,447281.686,206058.2087,447181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
806,4646,205958.2087,446781.686,206058.2087,446681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
807,4647,205958.2087,446681.686,206058.2087,446581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
808,4644,205958.2087,446981.686,206058.2087,446881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
809,4645,205958.2087,446881.686,206058.2087,446781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
810,4666,205958.2087,444781.686,206058.2087,444681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
811,4667,205958.2087,444681.686,206058.2087,444581.686,0.0,1.0,0,0,0,0.0,0,0.10854636662315895,0.09727686267818936,0.08532995192176465,1,1,1
812,4664,205958.2087,444981.686,206058.2087,444881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
813,4665,205958.2087,444881.686,206058.2087,444781.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
814,4670,205958.2087,444381.686,206058.2087,444281.686,2.0,0.0,0,0,0,541.24,0,-0.04001288357480644,-0.010260454637711422,-0.03283790421499041,1,1,1
815,4671,205958.2087,444281.686,206058.2087,444181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
816,4668,205958.2087,444581.686,206058.2087,444481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
817,4669,205958.2087,444481.686,206058.2087,444381.686,0.0,0.0,0,0,0,17.0,0,0.00037789045996181845,0.00045101578372903407,0.0004911882996309257,1,1,1
818,4658,205958.2087,445581.686,206058.2087,445481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
819,4659,205958.2087,445481.686,206058.2087,445381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
820,4656,205958.2087,445781.686,206058.2087,445681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
822,4662,205958.2087,445181.686,206058.2087,445081.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
823,4663,205958.2087,445081.686,206058.2087,444981.686,0.0,0.0,103,0,0,0.0,0,0.0,0.00721412501412389,0.011060601154042792,1,1,1
824,4660,205958.2087,445381.686,206058.2087,445281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
825,4661,205958.2087,445281.686,206058.2087,445181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
826,4610,205858.2087,441481.686,205958.2087,441381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
827,4611,205858.2087,441381.686,205958.2087,441281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
828,4608,205858.2087,441681.686,205958.2087,441581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
829,4609,205858.2087,441581.686,205958.2087,441481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
830,4612,205858.2087,441281.686,205958.2087,441181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
831,4613,205858.2087,441181.686,205958.2087,441081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
832,4842,206158.2087,444981.686,206258.2087,444881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
833,4843,206158.2087,444881.686,206258.2087,444781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
834,4846,206158.2087,444581.686,206258.2087,444481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
835,4847,206158.2087,444481.686,206258.2087,444381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
836,4844,206158.2087,444781.686,206258.2087,444681.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
837,4845,206158.2087,444681.686,206258.2087,444581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
838,4858,206158.2087,443381.686,206258.2087,443281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
839,4859,206158.2087,443281.686,206258.2087,443181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
840,4856,206158.2087,443581.686,206258.2087,443481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
841,4857,206158.2087,443481.686,206258.2087,443381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
842,4862,206158.2087,442981.686,206258.2087,442881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
843,4863,206158.2087,442881.686,206258.2087,442781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
844,4860,206158.2087,443181.686,206258.2087,443081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
845,4861,206158.2087,443081.686,206258.2087,442981.686,1.0,0.0,0,0,0,231.0,0,-0.020887148847620118,-0.0061813593983465545,-0.01756370977992916,1,1,1
847,4851,206158.2087,444081.686,206258.2087,443981.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
848,4848,206158.2087,444381.686,206258.2087,444281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
849,4849,206158.2087,444281.686,206258.2087,444181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
850,4854,206158.2087,443781.686,206258.2087,443681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
851,4855,206158.2087,443681.686,206258.2087,443581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
852,4852,206158.2087,443981.686,206258.2087,443881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
853,4853,206158.2087,443881.686,206258.2087,443781.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
854,4778,206058.2087,442481.686,206158.2087,442381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
855,4779,206058.2087,442381.686,206158.2087,442281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
856,4776,206058.2087,442681.686,206158.2087,442581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
857,4777,206058.2087,442581.686,206158.2087,442481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
858,4782,206058.2087,442081.686,206158.2087,441981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
859,4783,206058.2087,441981.686,206158.2087,441881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
860,4780,206058.2087,442281.686,206158.2087,442181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
861,4781,206058.2087,442181.686,206158.2087,442081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
862,4770,206058.2087,443281.686,206158.2087,443181.686,1.0,0.0,53,0,0,125.06,0,-0.023242073278699826,-0.00527986106110185,-0.01493330239665456,1,1,1
863,4771,206058.2087,443181.686,206158.2087,443081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
864,4768,206058.2087,443481.686,206158.2087,443381.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
865,4769,206058.2087,443381.686,206158.2087,443281.686,1.0,1.0,0,0,0,240.26,0,0.08786505693196509,0.09134117423027403,0.06803379529798739,1,1,1
866,4774,206058.2087,442881.686,206158.2087,442781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
867,4775,206058.2087,442781.686,206158.2087,442681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
868,4772,206058.2087,443081.686,206158.2087,442981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
869,4773,206058.2087,442981.686,206158.2087,442881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
870,4786,206058.2087,441681.686,206158.2087,441581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
871,4787,206058.2087,441581.686,206158.2087,441481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
872,4784,206058.2087,441881.686,206158.2087,441781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
873,4785,206058.2087,441781.686,206158.2087,441681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
874,4788,206058.2087,441481.686,206158.2087,441381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
875,4789,206058.2087,441381.686,206158.2087,441281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
876,4746,206058.2087,445681.686,206158.2087,445581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
877,4747,206058.2087,445581.686,206158.2087,445481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
878,4744,206058.2087,445881.686,206158.2087,445781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
879,4745,206058.2087,445781.686,206158.2087,445681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
880,4750,206058.2087,445281.686,206158.2087,445181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
881,4751,206058.2087,445181.686,206158.2087,445081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
882,4748,206058.2087,445481.686,206158.2087,445381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
883,4749,206058.2087,445381.686,206158.2087,445281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
884,4742,206058.2087,446081.686,206158.2087,445981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
885,4743,206058.2087,445981.686,206158.2087,445881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
886,4762,206058.2087,444081.686,206158.2087,443981.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
887,4763,206058.2087,443981.686,206158.2087,443881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
888,4760,206058.2087,444281.686,206158.2087,444181.686,0.0,0.0,0,0,0,188.5,0,0.0041901383354589865,0.005000969131348407,0.0054464114400252644,1,1,1
889,4761,206058.2087,444181.686,206158.2087,444081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
890,4766,206058.2087,443681.686,206158.2087,443581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
891,4767,206058.2087,443581.686,206158.2087,443481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
892,4764,206058.2087,443881.686,206158.2087,443781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
893,4765,206058.2087,443781.686,206158.2087,443681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
894,4754,206058.2087,444881.686,206158.2087,444781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
895,4755,206058.2087,444781.686,206158.2087,444681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
896,4752,206058.2087,445081.686,206158.2087,444981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
898,4758,206058.2087,444481.686,206158.2087,444381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
899,4759,206058.2087,444381.686,206158.2087,444281.686,1.0,1.0,0,0,0,0.0,0,0.0825243532901753,0.08496699468917181,0.06109185995273291,1,1,1
900,4756,206058.2087,444681.686,206158.2087,444581.686,0.0,1.0,0,0,0,0.0,0,0.10854636662315895,0.09727686267818936,0.08532995192176465,1,1,1
901,4757,206058.2087,444581.686,206158.2087,444481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
902,4962,206258.2087,441881.686,206358.2087,441781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
903,4963,206258.2087,441781.686,206358.2087,441681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
904,4960,206258.2087,442081.686,206358.2087,441981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
905,4961,206258.2087,441981.686,206358.2087,441881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
906,4966,206258.2087,441481.686,206358.2087,441381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
907,4967,206258.2087,441381.686,206358.2087,441281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
908,4964,206258.2087,441681.686,206358.2087,441581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
909,4965,206258.2087,441581.686,206358.2087,441481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
910,4938,206258.2087,444281.686,206358.2087,444181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
911,4939,206258.2087,444181.686,206358.2087,444081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
912,4936,206258.2087,444481.686,206358.2087,444381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
913,4937,206258.2087,444381.686,206358.2087,444281.686,0.0,0.0,0,0,0,125.52,0,0.0027901653255533792,0.0033300883043334323,0.003626703257039635,1,1,1
914,4942,206258.2087,443881.686,206358.2087,443781.686,2.0,0.0,0,0,0,0.0,0,-0.0520440266659673,-0.024619735978035094,-0.04847618393806348,1,1,1
915,4943,206258.2087,443781.686,206358.2087,443681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
916,4940,206258.2087,444081.686,206358.2087,443981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
917,4941,206258.2087,443981.686,206358.2087,443881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
918,4934,206258.2087,444681.686,206358.2087,444581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
919,4935,206258.2087,444581.686,206358.2087,444481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
920,4932,206258.2087,444881.686,206358.2087,444781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
921,4933,206258.2087,444781.686,206358.2087,444681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
922,4954,206258.2087,442681.686,206358.2087,442581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
923,4955,206258.2087,442581.686,206358.2087,442481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
924,4952,206258.2087,442881.686,206358.2087,442781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
925,4953,206258.2087,442781.686,206358.2087,442681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
926,4958,206258.2087,442281.686,206358.2087,442181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
927,4959,206258.2087,442181.686,206358.2087,442081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
928,4956,206258.2087,442481.686,206358.2087,442381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
929,4957,206258.2087,442381.686,206358.2087,442281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
930,4946,206258.2087,443481.686,206358.2087,443381.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
931,4947,206258.2087,443381.686,206358.2087,443281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
932,4944,206258.2087,443681.686,206358.2087,443581.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
933,4945,206258.2087,443581.686,206358.2087,443481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
934,4950,206258.2087,443081.686,206358.2087,442981.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
935,4951,206258.2087,442981.686,206358.2087,442881.686,0.0,0.0,0,0,0,932.48,0,0.02072795859442332,0.0247390116477441,0.026942545037637978,1,1,1
936,4948,206258.2087,443281.686,206358.2087,443181.686,1.0,0.0,0,0,0,39.83,0,-0.025136638214143695,-0.01125316453808064,-0.023087266676425872,1,1,1
937,4949,206258.2087,443181.686,206358.2087,443081.686,0.0,1.0,0,0,0,0.0,0,0.10854636662315895,0.09727686267818936,0.08532995192176465,1,1,1
938,4874,206158.2087,441781.686,206258.2087,441681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
939,4875,206158.2087,441681.686,206258.2087,441581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
940,4872,206158.2087,441981.686,206258.2087,441881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
941,4873,206158.2087,441881.686,206258.2087,441781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
942,4878,206158.2087,441381.686,206258.2087,441281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
943,4876,206158.2087,441581.686,206258.2087,441481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
944,4877,206158.2087,441481.686,206258.2087,441381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
946,4867,206158.2087,442481.686,206258.2087,442381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
947,4864,206158.2087,442781.686,206258.2087,442681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
948,4865,206158.2087,442681.686,206258.2087,442581.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
949,4870,206158.2087,442181.686,206258.2087,442081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
950,4871,206158.2087,442081.686,206258.2087,441981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
951,4868,206158.2087,442381.686,206258.2087,442281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
952,4869,206158.2087,442281.686,206258.2087,442181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
953,5114,206458.2087,444481.686,206558.2087,444381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
954,5115,206458.2087,444381.686,206558.2087,444281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
955,5112,206458.2087,444681.686,206558.2087,444581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
