,id,left,top,right,bottom,CCTV수,교차로수,주차면수,N버스_노선개수,지하철역수,가게면적,음주사고수
1133,7546,209158.2087,441581.686,209258.2087,441481.686,0.0,0.0,0,0,0,0.0,0
1134,7547,209158.2087,441481.686,209258.2087,441381.686,0.0,0.0,0,0,0,0.0,0
1135,7544,209158.2087,441781.686,209258.2087,441681.686,1.0,0.0,0,0,0,45.19,0
1136,7545,209158.2087,441681.686,209258.2087,441581.686,1.0,0.0,0,0,0,209.32,0
1137,7550,209158.2087,441181.686,209258.2087,441081.686,2.0,0.0,0,0,0,0.0,0
1138,7551,209158.2087,441081.686,209258.2087,440981.686,2.0,0.0,0,0,0,0.0,0
1139,7548,209158.2087,441381.686,209258.2087,441281.686,0.0,0.0,0,0,0,0.0,0
1140,7549,209158.2087,441281.686,209258.2087,441181.686,1.0,0.0,0,0,0,0.0,0
1141,7538,209158.2087,442381.686,209258.2087,442281.686,0.0,0.0,0,0,0,0.0,0
1142,7539,209158.2087,442281.686,209258.2087,442181.686,0.0,0.0,0,0,0,0.0,0
1143,7536,209158.2087,442581.686,209258.2087,442481.686,0.0,0.0,0,0,0,381.89,0
1144,7537,209158.2087,442481.686,209258.2087,442381.686,1.0,0.0,0,0,0,172.86,0
1145,7542,209158.2087,441981.686,209258.2087,441881.686,0.0,0.0,0,0,0,0.0,0
1146,7543,209158.2087,441881.686,209258.2087,441781.686,0.0,0.0,0,0,0,0.0,0
1147,7540,209158.2087,442181.686,209258.2087,442081.686,0.0,0.0,0,0,0,0.0,0
1148,7541,209158.2087,442081.686,209258.2087,441981.686,0.0,0.0,0,0,0,0.0,0
1149,7466,209058.2087,440681.686,209158.2087,440581.686,0.0,0.0,0,0,0,0.0,0
1150,7467,209058.2087,440581.686,209158.2087,440481.686,0.0,0.0,0,0,0,0.0,0
1151,7464,209058.2087,440881.686,209158.2087,440781.686,0.0,0.0,0,0,0,0.0,0
1152,7465,209058.2087,440781.686,209158.2087,440681.686,0.0,0.0,0,0,0,0.0,0
1153,7470,209058.2087,440281.686,209158.2087,440181.686,0.0,0.0,0,0,0,0.0,0
1154,7471,209058.2087,440181.686,209158.2087,440081.686,1.0,0.0,0,0,0,0.0,0
1155,7468,209058.2087,440481.686,209158.2087,440381.686,0.0,0.0,0,0,0,347.69,0
1156,7469,209058.2087,440381.686,209158.2087,440281.686,0.0,0.0,0,0,0,0.0,0
1157,7458,209058.2087,441481.686,209158.2087,441381.686,0.0,0.0,0,0,0,457.72,0
1158,7459,209058.2087,441381.686,209158.2087,441281.686,0.0,0.0,0,0,0,0.0,0
1159,7456,209058.2087,441681.686,209158.2087,441581.686,0.0,0.0,0,0,0,100.94,0
1160,7457,209058.2087,441581.686,209158.2087,441481.686,1.0,0.0,0,0,0,327.34,0
1161,7462,209058.2087,441081.686,209158.2087,440981.686,0.0,0.0,0,0,0,0.0,0
1162,7463,209058.2087,440981.686,209158.2087,440881.686,0.0,0.0,0,0,0,0.0,0
1163,7460,209058.2087,441281.686,209158.2087,441181.686,2.0,0.0,0,0,0,0.0,0
1164,7461,209058.2087,441181.686,209158.2087,441081.686,0.0,0.0,0,0,0,0.0,0
1165,7472,209058.2087,440081.686,209158.2087,439981.686,0.0,0.0,0,0,0,0.0,0
1166,7435,209058.2087,443781.686,209158.2087,443681.686,0.0,0.0,0,0,0,0.0,0
1167,7438,209058.2087,443481.686,209158.2087,443381.686,0.0,0.0,0,0,0,0.0,0
1168,7439,209058.2087,443381.686,209158.2087,443281.686,0.0,0.0,0,0,0,0.0,0
1169,7436,209058.2087,443681.686,209158.2087,443581.686,0.0,0.0,0,0,0,0.0,0
1170,7437,209058.2087,443581.686,209158.2087,443481.686,0.0,0.0,0,0,0,0.0,0
1171,7450,209058.2087,442281.686,209158.2087,442181.686,0.0,0.0,0,0,0,545.9,0
1172,7451,209058.2087,442181.686,209158.2087,442081.686,0.0,0.0,0,0,0,0.0,0
1173,7448,209058.2087,442481.686,209158.2087,442381.686,1.0,0.0,0,0,0,179.9,0
1174,7449,209058.2087,442381.686,209158.2087,442281.686,1.0,0.0,0,0,0,0.0,0
1175,7454,209058.2087,441881.686,209158.2087,441781.686,0.0,0.0,0,0,0,0.0,0
1176,7455,209058.2087,441781.686,209158.2087,441681.686,0.0,0.0,0,0,0,0.0,0
1177,7452,209058.2087,442081.686,209158.2087,441981.686,0.0,0.0,0,0,0,0.0,0
1178,7453,209058.2087,441981.686,209158.2087,441881.686,0.0,0.0,0,0,0,0.0,0
1179,7442,209058.2087,443081.686,209158.2087,442981.686,1.0,0.0,0,0,0,236.8,1
1180,7443,209058.2087,442981.686,209158.2087,442881.686,0.0,0.0,0,0,0,0.0,0
1181,7440,209058.2087,443281.686,209158.2087,443181.686,0.0,0.0,0,0,0,2742.23,0
1182,7441,209058.2087,443181.686,209158.2087,443081.686,1.0,1.0,0,1,0,2264.92,0
1183,7446,209058.2087,442681.686,209158.2087,442581.686,0.0,0.0,0,0,0,0.0,0
1184,7447,209058.2087,442581.686,209158.2087,442481.686,0.0,0.0,0,0,0,0.0,0
1185,7444,209058.2087,442881.686,209158.2087,442781.686,0.0,0.0,0,0,0,0.0,0
1186,7445,209058.2087,442781.686,209158.2087,442681.686,0.0,0.0,0,0,0,0.0,0
1187,7648,209258.2087,440281.686,209358.2087,440181.686,0.0,0.0,0,0,0,0.0,0
1188,7626,209258.2087,442481.686,209358.2087,442381.686,0.0,0.0,0,0,0,0.0,1
1189,7627,209258.2087,442381.686,209358.2087,442281.686,0.0,0.0,0,0,0,0.0,0
1190,7624,209258.2087,442681.686,209358.2087,442581.686,0.0,0.0,0,0,0,0.0,0
1191,7625,209258.2087,442581.686,209358.2087,442481.686,0.0,1.0,0,0,0,0.0,1
1192,7630,209258.2087,442081.686,209358.2087,441981.686,0.0,0.0,0,0,0,0.0,0
1193,7631,209258.2087,441981.686,209358.2087,441881.686,0.0,0.0,0,0,0,0.0,0
1194,7628,209258.2087,442281.686,209358.2087,442181.686,0.0,0.0,0,0,0,0.0,0
1195,7629,209258.2087,442181.686,209358.2087,442081.686,0.0,0.0,0,0,0,0.0,0
1196,7618,209258.2087,443281.686,209358.2087,443181.686,3.0,0.0,0,0,0,0.0,0
1197,7619,209258.2087,443181.686,209358.2087,443081.686,1.0,0.0,0,0,0,164.89,0
1198,7616,209258.2087,443481.686,209358.2087,443381.686,0.0,0.0,0,0,0,0.0,0
1199,7617,209258.2087,443381.686,209358.2087,443281.686,2.0,0.0,0,0,0,0.0,0
1200,7622,209258.2087,442881.686,209358.2087,442781.686,0.0,0.0,0,0,0,0.0,0
1201,7623,209258.2087,442781.686,209358.2087,442681.686,0.0,0.0,0,0,0,54.4,0
1202,7620,209258.2087,443081.686,209358.2087,442981.686,0.0,0.0,0,0,0,0.0,0
1203,7621,209258.2087,442981.686,209358.2087,442881.686,0.0,0.0,0,0,0,0.0,0
1204,7642,209258.2087,440881.686,209358.2087,440781.686,0.0,0.0,0,0,0,0.0,0
1205,7643,209258.2087,440781.686,209358.2087,440681.686,0.0,0.0,0,0,0,0.0,0
1206,7640,209258.2087,441081.686,209358.2087,440981.686,0.0,0.0,0,0,0,29.76,0
1207,7641,209258.2087,440981.686,209358.2087,440881.686,0.0,0.0,0,0,0,29.76,0
1208,7646,209258.2087,440481.686,209358.2087,440381.686,1.0,0.0,0,0,0,0.0,0
1209,7647,209258.2087,440381.686,209358.2087,440281.686,0.0,0.0,0,0,0,0.0,0
1210,7644,209258.2087,440681.686,209358.2087,440581.686,0.0,0.0,100,0,0,0.0,0
1211,7645,209258.2087,440581.686,209358.2087,440481.686,1.0,0.0,0,0,0,0.0,0
1212,7634,209258.2087,441681.686,209358.2087,441581.686,0.0,0.0,0,0,0,331.86,0
1213,7635,209258.2087,441581.686,209358.2087,441481.686,0.0,0.0,0,0,0,0.0,0
1214,7632,209258.2087,441881.686,209358.2087,441781.686,1.0,0.0,0,0,0,310.3,0
1215,7633,209258.2087,441781.686,209358.2087,441681.686,0.0,0.0,0,0,0,259.83,0
1216,7638,209258.2087,441281.686,209358.2087,441181.686,1.0,0.0,0,0,0,0.0,1
1217,7639,209258.2087,441181.686,209358.2087,441081.686,0.0,0.0,0,0,0,0.0,0
1218,7636,209258.2087,441481.686,209358.2087,441381.686,1.0,0.0,0,0,0,0.0,0
1219,7637,209258.2087,441381.686,209358.2087,441281.686,0.0,0.0,0,0,0,0.0,0
1220,7614,209258.2087,443681.686,209358.2087,443581.686,0.0,0.0,0,0,0,0.0,0
1221,7615,209258.2087,443581.686,209358.2087,443481.686,0.0,0.0,0,0,0,0.0,0
1222,7560,209158.2087,440181.686,209258.2087,440081.686,1.0,0.0,0,0,0,0.0,0
1223,7561,209158.2087,440081.686,209258.2087,439981.686,0.0,0.0,0,0,0,0.0,0
1224,7554,209158.2087,440781.686,209258.2087,440681.686,0.0,0.0,0,0,0,0.0,0
1225,7555,209158.2087,440681.686,209258.2087,440581.686,1.0,0.0,0,0,0,0.0,0
1226,7552,209158.2087,440981.686,209258.2087,440881.686,0.0,0.0,0,0,0,0.0,0
1227,7553,209158.2087,440881.686,209258.2087,440781.686,0.0,0.0,0,0,0,0.0,0
1228,7558,209158.2087,440381.686,209258.2087,440281.686,1.0,0.0,0,0,0,0.0,0
1229,7559,209158.2087,440281.686,209258.2087,440181.686,0.0,0.0,0,0,0,0.0,0
1230,7556,209158.2087,440581.686,209258.2087,440481.686,0.0,0.0,0,0,0,0.0,0
1231,7557,209158.2087,440481.686,209258.2087,440381.686,2.0,0.0,0,0,0,0.0,0
1232,7802,209458.2087,442681.686,209558.2087,442581.686,0.0,0.0,0,0,0,0.0,0
1233,7803,209458.2087,442581.686,209558.2087,442481.686,0.0,0.0,0,0,0,0.0,0
1234,7800,209458.2087,442881.686,209558.2087,442781.686,0.0,0.0,0,0,0,0.0,0
1235,7801,209458.2087,442781.686,209558.2087,442681.686,0.0,0.0,0,0,0,0.0,0
1236,7806,209458.2087,442281.686,209558.2087,442181.686,0.0,0.0,0,0,0,0.0,0
1237,7807,209458.2087,442181.686,209558.2087,442081.686,0.0,0.0,0,0,0,0.0,0
1238,7804,209458.2087,442481.686,209558.2087,442381.686,0.0,0.0,0,0,0,0.0,0
1239,7805,209458.2087,442381.686,209558.2087,442281.686,0.0,0.0,0,0,0,0.0,0
1240,7794,209458.2087,443481.686,209558.2087,443381.686,0.0,0.0,0,0,0,0.0,0
1241,7795,209458.2087,443381.686,209558.2087,443281.686,0.0,0.0,0,0,0,0.0,0
1242,7798,209458.2087,443081.686,209558.2087,442981.686,1.0,0.0,0,0,0,0.0,0
1243,7799,209458.2087,442981.686,209558.2087,442881.686,0.0,0.0,0,0,0,0.0,0
1244,7796,209458.2087,443281.686,209558.2087,443181.686,0.0,0.0,0,0,0,0.0,0
1245,7797,209458.2087,443181.686,209558.2087,443081.686,0.0,0.0,0,0,0,0.0,0
1246,7722,209358.2087,441781.686,209458.2087,441681.686,0.0,0.0,0,0,0,0.0,0
1247,7723,209358.2087,441681.686,209458.2087,441581.686,0.0,0.0,0,0,0,0.0,0
1248,7720,209358.2087,441981.686,209458.2087,441881.686,0.0,0.0,0,0,0,234.0,0
1249,7721,209358.2087,441881.686,209458.2087,441781.686,0.0,1.0,0,0,0,0.0,1
1250,7726,209358.2087,441381.686,209458.2087,441281.686,1.0,0.0,0,0,0,0.0,0
1251,7727,209358.2087,441281.686,209458.2087,441181.686,0.0,0.0,0,0,0,0.0,0
1252,7724,209358.2087,441581.686,209458.2087,441481.686,0.0,0.0,0,0,0,0.0,0
1253,7725,209358.2087,441481.686,209458.2087,441381.686,1.0,0.0,0,0,0,0.0,0
1254,7714,209358.2087,442581.686,209458.2087,442481.686,0.0,1.0,0,0,0,0.0,0
1255,7715,209358.2087,442481.686,209458.2087,442381.686,0.0,0.0,0,0,0,0.0,0
1256,7712,209358.2087,442781.686,209458.2087,442681.686,0.0,0.0,0,0,0,0.0,0
1257,7713,209358.2087,442681.686,209458.2087,442581.686,0.0,0.0,0,0,0,0.0,0
1258,7718,209358.2087,442181.686,209458.2087,442081.686,0.0,0.0,0,0,0,0.0,0
1259,7719,209358.2087,442081.686,209458.2087,441981.686,0.0,0.0,0,0,0,0.0,0
1260,7716,209358.2087,442381.686,209458.2087,442281.686,0.0,0.0,0,0,0,0.0,0
1261,7717,209358.2087,442281.686,209458.2087,442181.686,0.0,0.0,0,0,0,0.0,0
1262,7736,209358.2087,440381.686,209458.2087,440281.686,0.0,0.0,0,0,0,0.0,0
1263,7730,209358.2087,440981.686,209458.2087,440881.686,0.0,0.0,0,0,0,0.0,0
1264,7731,209358.2087,440881.686,209458.2087,440781.686,0.0,0.0,0,0,0,0.0,0
1265,7728,209358.2087,441181.686,209458.2087,441081.686,0.0,0.0,0,0,0,0.0,0
1266,7729,209358.2087,441081.686,209458.2087,440981.686,0.0,0.0,0,0,0,0.0,0
1267,7734,209358.2087,440581.686,209458.2087,440481.686,1.0,0.0,0,0,0,62.81,0
1268,7735,209358.2087,440481.686,209458.2087,440381.686,2.0,0.0,0,0,0,0.0,0
1269,7732,209358.2087,440781.686,209458.2087,440681.686,0.0,0.0,0,0,0,0.0,0
1270,7733,209358.2087,440681.686,209458.2087,440581.686,0.0,0.0,0,0,0,0.0,0
1271,7706,209358.2087,443381.686,209458.2087,443281.686,0.0,0.0,0,0,0,0.0,0
1272,7707,209358.2087,443281.686,209458.2087,443181.686,1.0,0.0,0,0,0,0.0,0
1273,7704,209358.2087,443581.686,209458.2087,443481.686,0.0,0.0,0,0,0,0.0,0
1274,7705,209358.2087,443481.686,209458.2087,443381.686,0.0,0.0,0,0,0,0.0,0
1275,7710,209358.2087,442981.686,209458.2087,442881.686,1.0,0.0,0,0,0,0.0,0
1276,7711,209358.2087,442881.686,209458.2087,442781.686,0.0,0.0,0,0,0,0.0,0
1277,7708,209358.2087,443181.686,209458.2087,443081.686,1.0,0.0,0,0,0,0.0,0
1278,7709,209358.2087,443081.686,209458.2087,442981.686,1.0,0.0,0,0,0,0.0,0
1279,7914,209558.2087,440381.686,209658.2087,440281.686,0.0,0.0,0,0,0,0.0,0
1280,7912,209558.2087,440581.686,209658.2087,440481.686,0.0,0.0,0,0,0,0.0,0
1281,7913,209558.2087,440481.686,209658.2087,440381.686,0.0,0.0,0,0,0,0.0,0
1282,7906,209558.2087,441181.686,209658.2087,441081.686,0.0,0.0,0,0,0,0.0,0
1283,7907,209558.2087,441081.686,209658.2087,440981.686,0.0,0.0,0,0,0,0.0,0
1284,7904,209558.2087,441381.686,209658.2087,441281.686,0.0,0.0,0,0,0,0.0,0
1285,7905,209558.2087,441281.686,209658.2087,441181.686,0.0,0.0,0,0,0,0.0,0
1286,7910,209558.2087,440781.686,209658.2087,440681.686,1.0,0.0,0,0,0,0.0,1
1287,7911,209558.2087,440681.686,209658.2087,440581.686,0.0,1.0,0,0,0,0.0,2
1288,7908,209558.2087,440981.686,209658.2087,440881.686,0.0,0.0,0,0,0,0.0,0
1289,7909,209558.2087,440881.686,209658.2087,440781.686,2.0,0.0,0,0,0,0.0,0
1290,7886,209558.2087,443181.686,209658.2087,443081.686,0.0,0.0,0,0,0,0.0,0
1291,7887,209558.2087,443081.686,209658.2087,442981.686,0.0,0.0,0,0,0,0.0,0
1292,7885,209558.2087,443281.686,209658.2087,443181.686,0.0,0.0,0,0,0,0.0,0
1293,7898,209558.2087,441981.686,209658.2087,441881.686,0.0,0.0,0,0,0,126.0,0
1294,7899,209558.2087,441881.686,209658.2087,441781.686,0.0,1.0,0,0,0,0.0,0
1295,7896,209558.2087,442181.686,209658.2087,442081.686,0.0,0.0,0,0,0,0.0,0
1296,7897,209558.2087,442081.686,209658.2087,441981.686,0.0,0.0,0,0,0,0.0,0
1297,7902,209558.2087,441581.686,209658.2087,441481.686,2.0,0.0,0,0,0,0.0,0
1298,7903,209558.2087,441481.686,209658.2087,441381.686,1.0,0.0,0,0,0,0.0,0
1299,7900,209558.2087,441781.686,209658.2087,441681.686,0.0,0.0,0,0,0,274.48,0
1300,7901,209558.2087,441681.686,209658.2087,441581.686,1.0,0.0,0,0,0,98.73,0
1301,7890,209558.2087,442781.686,209658.2087,442681.686,0.0,0.0,0,0,0,0.0,0
1302,7891,209558.2087,442681.686,209658.2087,442581.686,0.0,0.0,0,0,0,0.0,0
1303,7888,209558.2087,442981.686,209658.2087,442881.686,0.0,0.0,0,0,0,0.0,0
1304,7889,209558.2087,442881.686,209658.2087,442781.686,0.0,0.0,0,0,0,0.0,0
1305,7894,209558.2087,442381.686,209658.2087,442281.686,0.0,0.0,0,0,0,0.0,0
1306,7895,209558.2087,442281.686,209658.2087,442181.686,0.0,0.0,0,0,0,0.0,0
1307,7892,209558.2087,442581.686,209658.2087,442481.686,0.0,0.0,0,0,0,0.0,0
1308,7893,209558.2087,442481.686,209658.2087,442381.686,0.0,0.0,0,0,0,0.0,0
1309,7818,209458.2087,441081.686,209558.2087,440981.686,0.0,0.0,0,0,0,0.0,0
1310,7819,209458.2087,440981.686,209558.2087,440881.686,0.0,0.0,0,0,0,0.0,0
1311,7816,209458.2087,441281.686,209558.2087,441181.686,0.0,0.0,0,0,0,0.0,0
1312,7817,209458.2087,441181.686,209558.2087,441081.686,0.0,0.0,0,0,0,0.0,0
1313,7822,209458.2087,440681.686,209558.2087,440581.686,1.0,0.0,0,0,0,0.0,1
1314,7823,209458.2087,440581.686,209558.2087,440481.686,2.0,0.0,0,0,0,331.83,0
1315,7820,209458.2087,440881.686,209558.2087,440781.686,0.0,0.0,0,0,0,0.0,0
1316,7821,209458.2087,440781.686,209558.2087,440681.686,0.0,0.0,0,0,0,0.0,0
1317,7810,209458.2087,441881.686,209558.2087,441781.686,0.0,0.0,0,0,0,0.0,0
1318,7811,209458.2087,441781.686,209558.2087,441681.686,0.0,0.0,0,0,0,0.0,0
1319,7808,209458.2087,442081.686,209558.2087,441981.686,0.0,0.0,0,0,0,0.0,0
1320,7809,209458.2087,441981.686,209558.2087,441881.686,0.0,0.0,0,0,0,0.0,0
1321,7814,209458.2087,441481.686,209558.2087,441381.686,0.0,0.0,0,0,0,210.97,0
1322,7815,209458.2087,441381.686,209558.2087,441281.686,1.0,1.0,0,0,0,0.0,0
1323,7812,209458.2087,441681.686,209558.2087,441581.686,1.0,0.0,0,0,0,267.27,0
1324,7813,209458.2087,441581.686,209558.2087,441481.686,1.0,0.0,0,0,0,0.0,0
1325,7824,209458.2087,440481.686,209558.2087,440381.686,1.0,0.0,0,0,0,171.23,0
1326,7825,209458.2087,440381.686,209558.2087,440281.686,1.0,0.0,0,0,0,0.0,0
1327,8002,209658.2087,440481.686,209758.2087,440381.686,0.0,0.0,0,0,0,0.0,0
1328,8003,209658.2087,440381.686,209758.2087,440281.686,0.0,0.0,0,0,0,0.0,0
1329,8000,209658.2087,440681.686,209758.2087,440581.686,1.0,1.0,0,0,0,68.43,0
1330,8001,209658.2087,440581.686,209758.2087,440481.686,0.0,0.0,0,0,0,0.0,0
1331,8004,209658.2087,440281.686,209758.2087,440181.686,0.0,0.0,0,0,0,0.0,0
1332,7978,209658.2087,442881.686,209758.2087,442781.686,0.0,0.0,0,0,0,0.0,0
1333,7979,209658.2087,442781.686,209758.2087,442681.686,0.0,0.0,0,0,0,0.0,0
1334,7976,209658.2087,443081.686,209758.2087,442981.686,0.0,0.0,0,0,0,0.0,0
1335,7977,209658.2087,442981.686,209758.2087,442881.686,0.0,0.0,0,0,0,0.0,0
1336,7982,209658.2087,442481.686,209758.2087,442381.686,0.0,0.0,0,0,0,0.0,0
1337,7983,209658.2087,442381.686,209758.2087,442281.686,0.0,0.0,0,0,0,0.0,0
1338,7980,209658.2087,442681.686,209758.2087,442581.686,0.0,0.0,0,0,0,0.0,0
1339,7981,209658.2087,442581.686,209758.2087,442481.686,0.0,0.0,0,0,0,0.0,0
1340,7975,209658.2087,443181.686,209758.2087,443081.686,0.0,0.0,0,0,0,0.0,0
1341,7994,209658.2087,441281.686,209758.2087,441181.686,1.0,0.0,0,0,0,0.0,0
1342,7995,209658.2087,441181.686,209758.2087,441081.686,0.0,0.0,0,0,0,0.0,0
1343,7992,209658.2087,441481.686,209758.2087,441381.686,1.0,0.0,0,0,0,0.0,0
1344,7993,209658.2087,441381.686,209758.2087,441281.686,1.0,0.0,0,0,0,64.88,0
1345,7998,209658.2087,440881.686,209758.2087,440781.686,1.0,0.0,0,0,0,0.0,0
1346,7999,209658.2087,440781.686,209758.2087,440681.686,1.0,0.0,0,0,0,25.04,0
1347,7996,209658.2087,441081.686,209758.2087,440981.686,0.0,0.0,0,0,0,0.0,0
1348,7997,209658.2087,440981.686,209758.2087,440881.686,1.0,0.0,0,0,0,0.0,0
1349,7986,209658.2087,442081.686,209758.2087,441981.686,0.0,0.0,0,0,0,0.0,0
1350,7987,209658.2087,441981.686,209758.2087,441881.686,0.0,0.0,0,0,0,0.0,0
1351,7984,209658.2087,442281.686,209758.2087,442181.686,0.0,0.0,0,0,0,0.0,0
1352,7985,209658.2087,442181.686,209758.2087,442081.686,0.0,0.0,0,0,0,0.0,0
1353,7990,209658.2087,441681.686,209758.2087,441581.686,2.0,0.0,0,0,0,0.0,0
1354,7991,209658.2087,441581.686,209758.2087,441481.686,0.0,0.0,0,0,0,0.0,0
1355,7988,209658.2087,441881.686,209758.2087,441781.686,0.0,0.0,0,0,0,0.0,0
1356,7989,209658.2087,441781.686,209758.2087,441681.686,0.0,0.0,0,0,0,0.0,0
1357,8170,209858.2087,441481.686,209958.2087,441381.686,0.0,0.0,0,0,0,0.0,0
1358,8171,209858.2087,441381.686,209958.2087,441281.686,0.0,0.0,0,0,0,0.0,0
1359,8168,209858.2087,441681.686,209958.2087,441581.686,2.0,0.0,0,0,0,0.0,0
1360,8169,209858.2087,441581.686,209958.2087,441481.686,0.0,1.0,0,0,0,0.0,0
1361,8174,209858.2087,441081.686,209958.2087,440981.686,0.0,0.0,0,0,0,0.0,0
1362,8175,209858.2087,440981.686,209958.2087,440881.686,0.0,0.0,0,0,0,0.0,0
1363,8172,209858.2087,441281.686,209958.2087,441181.686,0.0,0.0,0,0,0,0.0,0
1364,8173,209858.2087,441181.686,209958.2087,441081.686,0.0,0.0,0,0,0,0.0,0
1365,8162,209858.2087,442281.686,209958.2087,442181.686,0.0,0.0,0,0,0,0.0,0
1366,8163,209858.2087,442181.686,209958.2087,442081.686,0.0,0.0,0,0,0,0.0,0
1367,8160,209858.2087,442481.686,209958.2087,442381.686,0.0,0.0,0,0,0,0.0,0
1368,8161,209858.2087,442381.686,209958.2087,442281.686,0.0,0.0,0,0,0,0.0,0
1369,8166,209858.2087,441881.686,209958.2087,441781.686,0.0,0.0,0,0,0,0.0,0
1370,8167,209858.2087,441781.686,209958.2087,441681.686,0.0,0.0,0,0,0,0.0,0
1371,8164,209858.2087,442081.686,209958.2087,441981.686,0.0,0.0,0,0,0,0.0,0
1372,8165,209858.2087,441981.686,209958.2087,441881.686,0.0,0.0,0,0,0,0.0,0
1373,8178,209858.2087,440681.686,209958.2087,440581.686,0.0,0.0,0,0,0,0.0,0
1374,8179,209858.2087,440581.686,209958.2087,440481.686,0.0,0.0,0,0,0,0.0,0
1375,8176,209858.2087,440881.686,209958.2087,440781.686,0.0,0.0,0,0,0,0.0,0
1376,8177,209858.2087,440781.686,209958.2087,440681.686,0.0,0.0,0,0,0,0.0,0
1377,8182,209858.2087,440281.686,209958.2087,440181.686,0.0,0.0,0,0,0,0.0,0
1378,8180,209858.2087,440481.686,209958.2087,440381.686,0.0,0.0,0,0,0,0.0,0
1379,8181,209858.2087,440381.686,209958.2087,440281.686,0.0,0.0,0,0,0,0.0,0
1380,8158,209858.2087,442681.686,209958.2087,442581.686,0.0,0.0,0,0,0,0.0,0
1381,8159,209858.2087,442581.686,209958.2087,442481.686,0.0,0.0,0,0,0,0.0,0
1382,8157,209858.2087,442781.686,209958.2087,442681.686,0.0,0.0,0,0,0,0.0,0
1383,8074,209758.2087,442181.686,209858.2087,442081.686,0.0,0.0,0,0,0,0.0,0
1384,8075,209758.2087,442081.686,209858.2087,441981.686,0.0,0.0,0,0,0,0.0,0
1385,8072,209758.2087,442381.686,209858.2087,442281.686,0.0,0.0,0,0,0,0.0,0
1386,8073,209758.2087,442281.686,209858.2087,442181.686,0.0,0.0,0,0,0,0.0,0
1387,8078,209758.2087,441781.686,209858.2087,441681.686,1.0,0.0,0,0,0,0.0,0
1388,8079,209758.2087,441681.686,209858.2087,441581.686,0.0,0.0,0,0,0,0.0,0
1389,8076,209758.2087,441981.686,209858.2087,441881.686,1.0,0.0,0,0,0,0.0,0
1390,8077,209758.2087,441881.686,209858.2087,441781.686,1.0,0.0,0,0,0,0.0,0
1391,8066,209758.2087,442981.686,209858.2087,442881.686,0.0,0.0,0,0,0,0.0,0
1392,8067,209758.2087,442881.686,209858.2087,442781.686,0.0,0.0,0,0,0,0.0,0
1393,8070,209758.2087,442581.686,209858.2087,442481.686,0.0,0.0,0,0,0,0.0,0
1394,8071,209758.2087,442481.686,209858.2087,442381.686,0.0,0.0,0,0,0,0.0,0
1395,8068,209758.2087,442781.686,209858.2087,442681.686,0.0,0.0,0,0,0,0.0,0
1396,8069,209758.2087,442681.686,209858.2087,442581.686,0.0,0.0,0,0,0,0.0,0
1397,8090,209758.2087,440581.686,209858.2087,440481.686,0.0,0.0,0,0,0,0.0,0
1398,8091,209758.2087,440481.686,209858.2087,440381.686,0.0,0.0,0,0,0,0.0,0
1399,8088,209758.2087,440781.686,209858.2087,440681.686,0.0,0.0,0,0,0,0.0,0
1400,8089,209758.2087,440681.686,209858.2087,440581.686,0.0,0.0,0,0,0,0.0,1
1401,8092,209758.2087,440381.686,209858.2087,440281.686,0.0,0.0,0,0,0,0.0,0
1402,8093,209758.2087,440281.686,209858.2087,440181.686,0.0,0.0,0,0,0,0.0,0
1403,8082,209758.2087,441381.686,209858.2087,441281.686,0.0,0.0,0,0,0,0.0,0
1404,8083,209758.2087,441281.686,209858.2087,441181.686,0.0,0.0,0,0,0,0.0,0
1405,8080,209758.2087,441581.686,209858.2087,441481.686,0.0,1.0,0,0,0,0.0,0
1406,8081,209758.2087,441481.686,209858.2087,441381.686,0.0,0.0,0,0,0,0.0,0
1407,8086,209758.2087,440981.686,209858.2087,440881.686,0.0,0.0,0,0,0,0.0,0
1408,8087,209758.2087,440881.686,209858.2087,440781.686,0.0,0.0,0,0,0,0.0,0
1409,8084,209758.2087,441181.686,209858.2087,441081.686,0.0,0.0,0,0,0,0.0,0
1410,8085,209758.2087,441081.686,209858.2087,440981.686,0.0,0.0,0,0,0,0.0,0
1411,6210,207658.2087,441681.686,207758.2087,441581.686,0.0,0.0,0,0,0,0.0,0
1412,6211,207658.2087,441581.686,207758.2087,441481.686,0.0,0.0,0,0,0,0.0,0
1413,6208,207658.2087,441881.686,207758.2087,441781.686,0.0,0.0,0,0,0,0.0,0
1414,6209,207658.2087,441781.686,207758.2087,441681.686,0.0,0.0,0,0,0,0.0,0
1415,6214,207658.2087,441281.686,207758.2087,441181.686,0.0,0.0,0,0,0,0.0,0
1416,6215,207658.2087,441181.686,207758.2087,441081.686,0.0,0.0,0,0,0,0.0,0
1417,6212,207658.2087,441481.686,207758.2087,441381.686,0.0,0.0,0,0,0,0.0,0
1418,6213,207658.2087,441381.686,207758.2087,441281.686,0.0,0.0,0,0,0,0.0,0
1419,6186,207658.2087,444081.686,207758.2087,443981.686,0.0,0.0,0,0,0,0.0,0
1420,6187,207658.2087,443981.686,207758.2087,443881.686,0.0,0.0,0,0,0,0.0,0
1421,6184,207658.2087,444281.686,207758.2087,444181.686,0.0,0.0,0,0,0,0.0,0
1422,6185,207658.2087,444181.686,207758.2087,444081.686,0.0,0.0,0,0,0,0.0,0
